#time h roll pitch yaw R L F B
2153252478 2000 -0.201775 -0.428353 178.723557 1.508832 1.336883 1.434820 1.323090
2153254478 2000 -0.200269 -0.451436 178.722351 1.483511 1.352448 1.453986 1.313680
2153256478 2000 -0.079265 -0.480618 178.714172 1.354387 1.204743 1.591279 1.453217
2153258478 2000 -0.084653 -0.485824 178.712753 1.477411 1.343914 1.439790 1.342510
2153260478 2000 -0.179183 -0.496286 178.716919 1.525790 1.486998 1.351046 1.239791
2153262478 2000 -0.093925 -0.529818 178.710007 1.326669 1.284900 1.538729 1.453327
2153264478 2000 -0.168272 -0.481108 178.705704 1.352589 1.341906 1.468062 1.441067
2153266478 2000 -0.280459 -0.469427 178.709381 1.457829 1.541545 1.299161 1.305090
2153268478 2000 -0.233955 -0.539561 178.701431 1.259903 1.322397 1.534371 1.486953
2153270478 2000 -0.351122 -0.491620 178.692154 1.210887 1.283608 1.554434 1.554696
2153272478 2000 -0.413234 -0.427103 178.696716 1.445127 1.577418 1.250545 1.330536
2153274478 2000 -0.301591 -0.483427 178.694839 1.366419 1.423198 1.409586 1.404422
2153276478 2000 -0.393727 -0.560227 178.684708 1.200456 1.250137 1.615259 1.537773
2153278478 2000 -0.391706 -0.445947 178.690475 1.508033 1.575487 1.223887 1.296218
2153280478 2000 -0.252829 -0.409745 178.691010 1.481277 1.444926 1.306880 1.370543
2153282478 2000 -0.313826 -0.473446 178.682831 1.268390 1.232203 1.571610 1.531422
2153284478 2000 -0.305154 -0.380381 178.686737 1.478327 1.483242 1.280436 1.361621
2153286478 2000 -0.156869 -0.334444 178.685989 1.497274 1.404539 1.260760 1.441052
2153288478 2000 -0.230860 -0.324191 178.680634 1.320726 1.259136 1.463245 1.560519
2153290478 2000 -0.242300 -0.318394 178.683807 1.448532 1.447183 1.317422 1.390488
2153292478 2000 -0.118127 -0.275555 178.678604 1.411186 1.334529 1.349378 1.508533
2153294478 2000 -0.193108 -0.250004 178.677490 1.385544 1.343098 1.384665 1.490319
2153296478 2000 -0.206093 -0.308009 178.683441 1.481883 1.504076 1.298163 1.319503
2153298478 2000 -0.067539 -0.269637 178.675369 1.345207 1.280996 1.466410 1.511012
2153300478 2000 -0.076171 -0.161630 178.677048 1.446945 1.381697 1.323227 1.451756
2153302478 2000 -0.110303 -0.191612 178.682770 1.514504 1.512919 1.253265 1.322938
2153304478 2000 -0.051307 -0.254652 178.673920 1.305009 1.249243 1.525917 1.523456
2153306478 2000 0.021494 -0.199423 178.672714 1.403018 1.312210 1.399584 1.488814
2153308478 2000 -0.076193 -0.228363 178.675095 1.476622 1.481288 1.305457 1.340258
2153310478 2000 -0.015840 -0.253345 178.670532 1.340111 1.316579 1.509512 1.437423
2153312478 2000 0.112385 -0.253185 178.670380 1.419565 1.329808 1.451113 1.403139
2153314478 2000 -0.000392 -0.252681 178.667252 1.411476 1.391556 1.398861 1.401732
2153316478 2000 0.004887 -0.259639 178.666946 1.403486 1.410522 1.418318 1.371300
2153318478 2000 0.098909 -0.296293 178.666824 1.428274 1.357685 1.435795 1.381872
2153320478 2000 -0.001103 -0.246855 178.656204 1.268871 1.263429 1.532362 1.538963
2153322478 2000 0.030097 -0.203942 178.658218 1.419744 1.452800 1.344709 1.386372
2153324478 2000 0.124832 -0.232452 178.663269 1.522696 1.471800 1.295625 1.313505
2153326478 2000 -0.008893 -0.218379 178.647186 1.161300 1.167342 1.619999 1.654984
2153328478 2000 0.065624 -0.127882 178.650833 1.452893 1.465992 1.273112 1.411627
2153330478 2000 0.189945 -0.097815 178.658218 1.606918 1.529040 1.172023 1.295643
2153332478 2000 0.073871 -0.151272 178.641327 1.152493 1.134686 1.635496 1.680951
2153334478 2000 0.199497 -0.102458 178.643661 1.429422 1.398001 1.333957 1.442246
2153336478 2000 0.308550 -0.041810 178.647598 1.606571 1.476949 1.186671 1.333434
2153338478 2000 0.175837 -0.054250 178.633682 1.202267 1.156863 1.590165 1.654330
2153340478 2000 0.329272 -0.021723 178.633072 1.388126 1.329541 1.409588 1.476371
2153342478 2000 0.399880 0.082140 178.631073 1.518498 1.384534 1.252938 1.447655
2153344478 2000 0.286241 0.115361 178.627197 1.353004 1.315882 1.375916 1.558823
2153346478 2000 0.249016 0.090701 178.622055 1.301611 1.323372 1.432237 1.546405
2153348478 2000 0.262541 0.234462 178.614349 1.369342 1.332471 1.329905 1.571908
2153350478 2000 0.174418 0.302545 178.617950 1.419210 1.479844 1.194110 1.465920
2153352478 2000 0.160179 0.256414 178.609802 1.237536 1.332250 1.419203 1.570096
2153354478 2000 0.047482 0.290660 178.595428 1.151186 1.246650 1.504425 1.656825
2153356478 2000 -0.031768 0.364424 178.604645 1.500311 1.613378 1.106391 1.339005
2153358478 2000 -0.113899 0.379034 178.597244 1.255928 1.408079 1.405016 1.534602
2153360478 2000 -0.234826 0.411980 178.579056 1.032909 1.199391 1.634594 1.736731
2153362478 2000 -0.346303 0.424381 178.592346 1.540953 1.747445 1.083008 1.232219
2153364478 2000 -0.359918 0.446397 178.583603 1.257042 1.424039 1.391338 1.531206
2153366478 2000 -0.410654 0.405916 178.558060 1.000000 1.050298 1.805733 1.853397
2153368478 2000 -0.455659 0.503579 178.578354 1.684325 1.826025 1.000000 1.104668
2153370478 2000 -0.419427 0.594823 178.570938 1.347645 1.426119 1.332668 1.497193
2153372478 2000 -0.490493 0.597363 178.555206 1.061309 1.124331 1.608378 1.765066
2153374478 2000 -0.498966 0.534393 178.572723 1.660465 1.721516 1.044831 1.132272
2153376478 2000 -0.425903 0.566534 178.566986 1.427053 1.437855 1.273998 1.420179
2153378478 2000 -0.421647 0.464449 178.551590 1.054000 1.045055 1.737844 1.722187
2153380478 2000 -0.404746 0.441260 178.562790 1.592900 1.591520 1.241166 1.133499
2153382478 2000 -0.342556 0.473658 178.553925 1.363765 1.308461 1.484995 1.401864
2153384478 2000 -0.320451 0.373732 178.544022 1.189502 1.121747 1.681265 1.566571
2153386478 2000 -0.254949 0.352754 178.547318 1.501732 1.436347 1.389306 1.231699
2153388478 2000 -0.167729 0.411604 178.546494 1.510224 1.410782 1.332880 1.305198
2153390478 2000 -0.119271 0.321204 178.538177 1.271046 1.158496 1.606400 1.523142
2153392478 2000 -0.040647 0.289971 178.534409 1.451105 1.331195 1.478056 1.343269
2153394478 2000 0.067628 0.317487 178.542328 1.650588 1.495127 1.245096 1.212814
2153396478 2000 0.083050 0.209355 178.539108 1.413210 1.277627 1.508478 1.404310
2153398478 2000 0.184094 0.206770 178.528824 1.326236 1.184113 1.623321 1.469955
2153400478 2000 0.271228 0.254759 178.536682 1.640505 1.482039 1.261388 1.219693
2153402478 2000 0.195677 0.160435 178.539505 1.521488 1.425447 1.375372 1.281318
2153404478 2000 0.274939 0.112455 178.526276 1.214252 1.129024 1.707880 1.552469
2153406478 2000 0.252308 0.137710 178.531097 1.525431 1.455650 1.335370 1.287174
2153408478 2000 0.120741 0.127653 178.534576 1.496544 1.521122 1.320167 1.265792
2153410478 2000 0.176165 0.058404 178.519821 1.130113 1.166821 1.728120 1.578571
2153412478 2000 0.069837 0.132757 178.521637 1.388670 1.438752 1.394662 1.381541
2153414478 2000 0.022081 0.169678 178.524948 1.467906 1.569272 1.255453 1.310993
2153416478 2000 0.132372 0.148968 178.508606 1.112115 1.159210 1.656973 1.675327
2153418478 2000 0.025672 0.107548 178.506332 1.336677 1.374892 1.449811 1.442245
2153420478 2000 0.026783 0.169743 178.507462 1.463625 1.523553 1.258806 1.357640
2153422478 2000 0.163527 0.242967 178.492004 1.181216 1.142548 1.590233 1.689629
2153424478 2000 0.036911 0.146478 178.484711 1.288591 1.282734 1.520781 1.511519
2153426478 2000 0.046839 0.180302 178.483765 1.454544 1.488732 1.312653 1.347696
2153428478 2000 0.147933 0.290680 178.470642 1.240511 1.190570 1.506927 1.665617
2153430478 2000 0.008845 0.227057 178.464127 1.303849 1.311378 1.465818 1.522580
2153432478 2000 0.020176 0.159098 178.458145 1.364189 1.421770 1.437604 1.380062
2153434478 2000 0.088723 0.261424 178.450821 1.337711 1.316541 1.422909 1.526465
2153436478 2000 -0.078280 0.241116 178.448975 1.360026 1.411299 1.386228 1.446072
2153438478 2000 -0.006322 0.163921 178.441772 1.330168 1.392376 1.486419 1.394662
2153440478 2000 0.015968 0.286513 178.433731 1.315604 1.313038 1.457658 1.517326
2153442478 2000 -0.116433 0.334237 178.436630 1.453879 1.510129 1.243224 1.396393
2153444478 2000 -0.115385 0.246054 178.425919 1.235506 1.318746 1.525187 1.524186
2153446478 2000 -0.184426 0.304938 178.410507 1.161460 1.206206 1.586214 1.649745
2153448478 2000 -0.325793 0.358323 178.417862 1.492478 1.623969 1.159058 1.328121
2153450478 2000 -0.312460 0.309828 178.410782 1.263924 1.398865 1.454806 1.486031
2153452478 2000 -0.391465 0.289853 178.394409 1.082744 1.197117 1.673549 1.650215
2153454478 2000 -0.542893 0.331715 178.403366 1.513686 1.690565 1.158917 1.240456
2153456478 2000 -0.529368 0.345147 178.401672 1.379657 1.523375 1.327573 1.373020
2153458478 2000 -0.586610 0.400818 178.384064 1.052293 1.162934 1.670004 1.718394
2153460478 2000 -0.686528 0.441191 178.391357 1.473495 1.630438 1.167430 1.287723
2153462478 2000 -0.642590 0.519956 178.392395 1.442815 1.550142 1.182633 1.383495
2153464478 2000 -0.654722 0.493712 178.370651 1.000000 1.040637 1.691845 1.837698
2153466478 2000 -0.744082 0.518059 178.371872 1.383734 1.477515 1.271381 1.426454
2153468478 2000 -0.645023 0.632986 178.375580 1.530123 1.560395 1.131895 1.336672
2153470478 2000 -0.717717 0.545514 178.358292 1.070570 1.090680 1.648541 1.749294
2153472478 2000 -0.765261 0.595392 178.360687 1.405693 1.462873 1.305938 1.384580
2153474478 2000 -0.693523 0.664477 178.372681 1.673435 1.696351 1.016505 1.172794
2153476478 2000 -0.792746 0.598014 178.361420 1.192917 1.220772 1.531542 1.613854
2153478478 2000 -0.835749 0.723782 178.360718 1.343557 1.428668 1.346679 1.440181
2153480478 2000 -0.791930 0.871835 178.365799 1.560371 1.598440 1.057695 1.342580
2153482478 2000 -0.910819 0.881333 178.358307 1.239409 1.307207 1.379848 1.632621
2153484478 2000 -0.994679 0.834736 178.346924 1.081040 1.211917 1.553415 1.712712
2153486478 2000 -1.013468 0.967107 178.344391 1.390324 1.489218 1.179264 1.500278
2153488478 2000 -1.123182 1.046644 178.336273 1.228261 1.354940 1.345131 1.630753
2153490478 2000 -1.163818 1.153003 178.331192 1.228239 1.389108 1.343671 1.598066
2153492478 2000 -1.056061 1.213573 178.327484 1.346058 1.415192 1.250684 1.547151
2153494478 2000 -1.132088 1.196356 178.324326 1.371023 1.437788 1.215323 1.534951
2153496478 2000 -1.125618 1.217906 178.324188 1.363911 1.420509 1.271630 1.503035
2153498478 2000 -1.000533 1.244025 178.320328 1.386495 1.347925 1.317734 1.506930
2153500478 2000 -1.016397 1.302030 178.313843 1.352955 1.304636 1.374909 1.526585
2153502478 2000 -0.979462 1.267404 178.314224 1.406657 1.386300 1.345649 1.420478
2153504478 2000 -0.871232 1.256052 178.305710 1.319049 1.223908 1.468416 1.547712
2153506478 2000 -0.851167 1.298994 178.297623 1.332233 1.231456 1.449062 1.546334
2153508478 2000 -0.828766 1.245442 178.303772 1.516076 1.456150 1.277196 1.309663
2153510478 2000 -0.731734 1.232249 178.293701 1.311091 1.205037 1.533855 1.509102
2153512478 2000 -0.645276 1.207137 178.287369 1.360451 1.233725 1.491276 1.473633
2153514478 2000 -0.568631 1.123617 178.302383 1.702078 1.587221 1.173415 1.096371
2153516478 2000 -0.480855 1.110402 178.295715 1.392888 1.250069 1.519180 1.396948
2153518478 2000 -0.473267 1.096419 178.285904 1.289353 1.152385 1.604101 1.513246
2153520478 2000 -0.368629 1.036404 178.300003 1.713958 1.572902 1.200868 1.071357
2153522478 2000 -0.264387 1.007019 178.292938 1.386328 1.237117 1.534577 1.401063
2153524478 2000 -0.347799 0.939525 178.271454 1.043534 1.000000 1.839207 1.717165
2153526478 2000 -0.310567 0.961113 178.281845 1.610440 1.545932 1.248240 1.154474
2153528478 2000 -0.192288 0.935481 178.276367 1.406340 1.296373 1.479984 1.376388
2153530478 2000 -0.316821 0.971501 178.254654 1.018420 1.001367 1.782672 1.756626
2153532478 2000 -0.192396 0.999973 178.271362 1.684663 1.658294 1.097658 1.118470
2153534478 2000 -0.157287 0.932395 178.273911 1.567689 1.493560 1.239220 1.258615
2153536478 2000 -0.275871 0.960078 178.247208 1.000000 1.000000 1.818212 1.843038
2153538478 2000 -0.192874 1.069487 178.262970 1.651243 1.653910 1.059441 1.194491
2153540478 2000 -0.218186 1.123748 178.266708 1.574618 1.537851 1.147943 1.298673
2153542478 2000 -0.286076 1.095964 178.232498 1.000000 1.000000 1.927429 2.000000
2153544478 2000 -0.251528 1.053179 178.240005 1.458437 1.499154 1.238671 1.362823
2153546478 2000 -0.341224 1.068925 178.244904 1.586937 1.616996 1.120116 1.235036
2153548478 2000 -0.416015 1.141811 178.217484 1.000000 1.000000 1.826679 1.913839
2153550478 2000 -0.355258 1.263057 178.214233 1.295693 1.354582 1.382817 1.525994
2153552478 2000 -0.479773 1.309717 178.214783 1.539842 1.622627 1.096474 1.300142
2153554478 2000 -0.444830 1.220913 178.197021 1.031559 1.113837 1.624305 1.789384
2153556478 2000 -0.475748 1.147192 178.178360 1.041940 1.101017 1.662047 1.754081
2153558478 2000 -0.527417 1.240586 178.180130 1.544476 1.594822 1.154738 1.265048
2153560478 2000 -0.393286 1.249999 178.167221 1.191528 1.211185 1.567669 1.588703
2153562478 2000 -0.453222 1.257774 178.137421 1.000000 1.000000 1.844729 1.834813
2153564478 2000 -0.503388 1.315306 178.146606 1.619798 1.648769 1.091106 1.199412
2153566478 2000 -0.396906 1.277108 178.145218 1.460005 1.432952 1.265082 1.401045
2153568478 2000 -0.484468 1.248207 178.105469 1.000000 1.000000 1.980751 2.000000
2153570478 2000 -0.551361 1.308357 178.114548 1.569165 1.638426 1.136073 1.215420
2153572478 2000 -0.406249 1.359035 178.120331 1.623095 1.608886 1.106209 1.220895
2153574478 2000 -0.468318 1.345808 178.073883 1.000000 1.000000 2.000000 2.000000
2153576478 2000 -0.461833 1.308067 178.071915 1.354705 1.385813 1.380568 1.437998
2153578478 2000 -0.337329 1.384718 178.075058 1.657496 1.602534 1.077824 1.221231
2153580478 2000 -0.341499 1.489008 178.040436 1.000000 1.000000 1.854855 2.000000
2153582478 2000 -0.342540 1.488466 178.039566 1.359686 1.338149 1.360713 1.500537
2153584478 2000 -0.278575 1.445028 178.042923 1.690090 1.617501 1.068352 1.183142
2153586478 2000 -0.315008 1.350219 178.018204 1.051446 1.000000 1.722004 1.789246
2153588478 2000 -0.280623 1.443966 178.028137 1.540911 1.521559 1.206910 1.289706
2153590478 2000 -0.159355 1.528531 178.022095 1.489775 1.419035 1.290782 1.359492
2153592478 2000 -0.138884 1.423027 177.993271 1.002717 1.000000 1.825283 1.807918
2153594478 2000 -0.119165 1.442607 178.000610 1.519576 1.457528 1.274269 1.307712
2153596478 2000 0.029477 1.518749 178.000275 1.562212 1.424648 1.200248 1.371978
2153598478 2000 0.041750 1.463186 177.972656 1.000000 1.000000 1.825770 1.876943
2153600478 2000 0.083518 1.556157 177.975800 1.515331 1.417870 1.283062 1.342822
2153602478 2000 0.204440 1.642574 177.987808 1.765904 1.627053 1.000000 1.190578
2153604478 2000 0.219413 1.561893 177.971191 1.178444 1.041342 1.603044 1.736254
2153606478 2000 0.319154 1.495738 177.964859 1.353919 1.235379 1.475867 1.493919
2153608478 2000 0.395006 1.531677 177.978912 1.798112 1.653382 1.007808 1.099783
2153610478 2000 0.329863 1.543845 177.970993 1.312990 1.211675 1.503421 1.531000
2153612478 2000 0.390296 1.492429 177.958298 1.173146 1.095421 1.687115 1.603403
2153614478 2000 0.480521 1.473603 177.966492 1.645965 1.537236 1.205243 1.170641
2153616478 2000 0.391944 1.469211 177.962036 1.383469 1.350952 1.404970 1.419694
2153618478 2000 0.546094 1.556327 177.948608 1.130997 1.065618 1.652530 1.709940
2153620478 2000 0.646267 1.620685 177.946732 1.449928 1.317420 1.345642 1.446095
2153622478 2000 0.650810 1.589289 177.948578 1.552188 1.441989 1.224532 1.340376
2153624478 2000 0.754949 1.571397 177.946976 1.375004 1.258197 1.404824 1.521060
2153626478 2000 0.824187 1.497556 177.946716 1.511792 1.331165 1.328462 1.387666
2153628478 2000 0.810455 1.614734 177.951431 1.567172 1.453834 1.226239 1.311840
2153630478 2000 0.934754 1.606673 177.947144 1.391523 1.267288 1.436384 1.463890
2153632478 2000 0.874912 1.540667 177.945450 1.427127 1.329244 1.402106 1.400607
2153634478 2000 0.935762 1.535261 177.950439 1.510848 1.429670 1.305090 1.313476
2153636478 2000 1.088973 1.619028 177.947296 1.364995 1.248693 1.404623 1.540773
2153638478 2000 0.949892 1.603396 177.938705 1.300816 1.236043 1.496316 1.525909
2153640478 2000 1.023443 1.589653 177.945267 1.527011 1.481800 1.262749 1.287525
2153642478 2000 1.169532 1.630964 177.941208 1.376856 1.247808 1.411481 1.522940
2153644478 2000 1.086648 1.698809 177.929733 1.233671 1.162945 1.495525 1.666945
2153646478 2000 1.252796 1.685467 177.946304 1.690749 1.613184 1.080841 1.174311
2153648478 2000 1.232746 1.597309 177.940201 1.430920 1.305940 1.394268 1.427957
2153650478 2000 1.180258 1.654338 177.927414 1.199353 1.125311 1.571485 1.662935
2153652478 2000 1.303027 1.735923 177.945267 1.677012 1.611067 1.072851 1.198155
2153654478 2000 1.218324 1.671166 177.944550 1.505494 1.441122 1.297269 1.315200
2153656478 2000 1.132003 1.668447 177.937454 1.184448 1.221924 1.563168 1.589546
2153658478 2000 1.155300 1.787947 177.951294 1.567015 1.586917 1.105127 1.300025
2153660478 2000 1.053550 1.790519 177.942871 1.327387 1.368009 1.356151 1.507538
2153662478 2000 1.080187 1.696593 177.939194 1.235734 1.314541 1.499854 1.508957
2153664478 2000 1.084195 1.673935 177.940491 1.395570 1.438850 1.341165 1.383499
2153666478 2000 1.070659 1.788652 177.936249 1.330792 1.345092 1.372310 1.510890
2153668478 2000 1.195333 1.825763 177.944626 1.453521 1.426021 1.303064 1.376479
2153670478 2000 1.129786 1.762661 177.939331 1.402509 1.361180 1.387889 1.407507
2153672478 2000 1.183773 1.799093 177.933884 1.333859 1.281049 1.409770 1.534406
2153674478 2000 1.291562 1.869186 177.951950 1.677717 1.582313 1.049407 1.249648
2153676478 2000 1.237318 1.764923 177.944794 1.403452 1.324871 1.403893 1.426869
2153678478 2000 1.200526 1.703550 177.933167 1.198415 1.184786 1.616459 1.559425
2153680478 2000 1.283616 1.814365 177.951752 1.695632 1.621716 1.078710 1.163028
2153682478 2000 1.191723 1.721920 177.945709 1.390388 1.375740 1.406793 1.386164
2153684478 2000 1.281498 1.674155 177.934753 1.154308 1.145966 1.687339 1.571472
2153686478 2000 1.286010 1.806659 177.949219 1.612425 1.580532 1.144964 1.221164
2153688478 2000 1.170389 1.779070 177.940887 1.350351 1.351143 1.377456 1.480135
2153690478 2000 1.163032 1.715483 177.926895 1.090762 1.127805 1.689314 1.651204
2153692478 2000 1.183548 1.856924 177.943588 1.626153 1.618024 1.081539 1.233370
2153694478 2000 1.069015 1.896207 177.946198 1.455451 1.530189 1.175593 1.397852
2153696478 2000 1.073114 2.006610 177.943390 1.207219 1.282079 1.431498 1.638288
2153698478 2000 1.053914 2.009273 177.953186 1.563604 1.600085 1.082173 1.313223
2153700478 2000 0.913212 2.037127 177.955200 1.456964 1.548188 1.124585 1.429348
2153702478 2000 1.003975 2.188913 177.966736 1.413541 1.475757 1.176854 1.492933
2153704478 2000 0.926673 2.129262 177.958298 1.259016 1.307111 1.378607 1.614350
2153706478 2000 0.867209 2.110749 177.953033 1.323446 1.397560 1.352917 1.485162
2153708478 2000 0.996031 2.228507 177.971802 1.578086 1.591700 1.081309 1.307989
2153710478 2000 1.004877 2.135450 177.955627 1.208651 1.162355 1.529992 1.658087
2153712478 2000 0.979106 2.139910 177.951324 1.293753 1.294326 1.480340 1.490666
2153714478 2000 1.059918 2.183364 177.978256 1.846512 1.783030 1.000000 1.011614
2153716478 2000 1.000010 2.196491 177.964890 1.260759 1.198052 1.490506 1.609768
